score,matched_terms,id,title,date,item_url,subjects,tags,media_urls
6,director; scene; atmosphere; rhythm; style; play,731,"June 28, 1937 (afternoon)","June 28, 1937",https://collections.uwindsor.ca/chekhov/item/731,"Rainis, Jānis, 1865-1929. The Golden steed; Carnival (scene); Ibsen, Henrik, 1828-1906. Ghosts; Shakespeare, William, 1564-1616. Hamlet",atmosphere; Carnival scene; costume; director; fairy tale; feeling of the whole; Ghosts; Golden Steed; Hamlet; Ibsen; idea of the play; lighting; Rainis; rhythm; Shakespeare; speech; style,https://collections.uwindsor.ca/files/original/ce51e55b21af7040504880f52ba9eac752693ab3.pdf
5,director; scene; mise; atmosphere; tempo,662,"February 1, 1937","February 1, 1937",https://collections.uwindsor.ca/chekhov/item/662,"Słowacki, Juliusz, 1809-1849. Balladina; Cervantes Saavedra, Miguel de, 1547-1616. The Cave of Salamanca; Rainis, Jānis, 1865-1929. The Golden steed; The fishing scene",atmosphere; Balladina; Cave of Salamanca; Cervantes; costume; director; fishing scene; Golden Steed; mise en scène; psychological gesture; Rainis; Słowacki; tempo,https://collections.uwindsor.ca/files/original/1966a3ede8cfa9cdb6ab96fac16a2021763e49f5.pdf
5,director; audience; atmosphere; theatre; objective,1085,"February 17, 1942: Second open lecture to actors held at ""Actors Service,"" New York","February 17, 1942",https://collections.uwindsor.ca/chekhov/item/1085,"Shakespeare, William, 1564-1616. Othello; Shakespeare, William, 1564-1616. Hamlet; Hitler, Adolf, 1889-1945; Churchill, Winston S. (Winston Spencer), 1940-2010; Shakespeare, William, 1564-1616. Romeo and Juliet; Shakespeare, William, 1564-1616. Tempest; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Goethe, Johann Wolfgang von, 1749-1832; Mussolini, Benito, 1883-1945",atmosphere; audience; Cervantes; Churchill; cliché; creativity; director; Don Quixote; Goethe; Hamlet; Hitler; imagination; inspiration; method [Chekhov]; Mussolini; objective; Othello; Romeo and Juliet; Shakespeare; technique; Tempest; theatre of the future,https://collections.uwindsor.ca/files/original/e2ad8ea668fcbc88e78d31b43871e4335c42382c.pdf
5,scene; mise; atmosphere; play; objective,660,"January 25, 1937","January 25, 1937",https://collections.uwindsor.ca/chekhov/item/660,"Słowacki, Juliusz, 1809-1849. Balladina; Rainis, Jānis, 1865-1929. The Golden steed; Ibsen, Henrik, 1828-1906. Peer Gynt; Stanislavsky, Konstantin, 1863-1938; The fishing scene; The fairy tale / Two kings (scene)",Alan Harkness; atmosphere; Balladina; fairy tale; fishing scene; flying over the play; Golden Steed; Ibsen; mise en scène; objective; Peer Gynt; psychological gesture; Rainis; speech; Stanislavsky; Słowacki,https://collections.uwindsor.ca/files/original/1a6a83bcbf0a102fe3a2b4df34b3ccc4c293c1ad.pdf
5,atmosphere; form; theatre; objective; group,903,"July 11, 1938","July 11, 1938",https://collections.uwindsor.ca/chekhov/item/903,"Group Theatre (U.S.); Shdanoff, George, 1905-1998. The Possessed; Dobuzhinskiĭ, Mstislav Valerianovich, 1875-1957; Hauptmann, Gerhart, 1862-1946; Dostoyevsky, Fyodor, 1821-1881",atmosphere; Beatrice Straight; concentration; Dobuzhinsky; Dostoyevsky; feeling of truth; form; George Shdanoff; Group Theatre; Hauptmann; improvisation; method [Chekhov]; objective; Possessed; psychology,https://collections.uwindsor.ca/files/original/4e64a54aa0cdb66593b07903f1c15bac7e4d51bb.pdf
5,director; scene; mise; tempo; theatre,719,"June 14, 1937","June 14, 1937",https://collections.uwindsor.ca/chekhov/item/719,"Stanislavsky, Konstantin, 1863-1938; Bridie, James, 1888-1951. The Anatomist; Moscow Art Theatre; Ibsen, Henrik, 1828-1906. Peer Gynt; The fishing scene; Rainis, Jānis, 1865-1929. The Golden steed",Anatomist; Bridie; designer; director; feeling of truth; fishing scene; Golden Steed; Ibsen; justification; mise en scène; Moscow Art Theatre; Rainis; Stanislavsky; tempo,https://collections.uwindsor.ca/files/original/da09ff37032af3a2ba4eeb19bd6c57febbc332c5.pdf
5,scene; ensemble; form; style; objective,955,"May 18, 1939","May 18, 1939",https://collections.uwindsor.ca/chekhov/item/955,The fishing scene,body; contact; ensemble feeling; exercises; feeling of beauty; feeling of ease; feeling of form; feeling of truth; fishing scene; imagination; objective; psychology; style,https://collections.uwindsor.ca/files/original/f6b6ef8766e1894e627b68337b32914ef2040cd3.pdf
5,scene; ensemble; atmosphere; form; objective,954,"May 2, 1939","May 2, 1939",https://collections.uwindsor.ca/chekhov/item/954,"The fishing scene; The robbers (scene); Gorky, Maksim, 1868-1936. The Lower depths; Ibsen, Henrik, 1828-1906. Peer Gynt",atmosphere; ensemble feeling; exercises; feeling of ease; feeling of form; fishing scene; Gorky; Ibsen; imagination; improvisation; Lower Depths; movement; objective; Peer Gynt; psychological gesture; robbers scene,https://collections.uwindsor.ca/files/original/7a96feab5763addc935a616638809b698fd58c65.pdf
4,director; scene; rhythm; objective,696,"April 28, 1937","April 28, 1937",https://collections.uwindsor.ca/chekhov/item/696,"Shakespeare, William, 1564-1616. Hamlet; Shakespeare, William, 1564-1616. King Lear; The fishing scene; Carnival (scene)",Carnival scene; characterization; director; fishing scene; Hamlet; improvisation; King Lear; objective; psychological gesture; rhythm; Shakespeare,https://collections.uwindsor.ca/files/original/230b3047b9246815edf8a5f4c2d88e97cbef563a.pdf
4,director; atmosphere; theatre; action,1077,"December 1, 1941: Michael Chekhov's eighth class for professional actors: The role of the director","December 1, 1941",https://collections.uwindsor.ca/chekhov/item/1077,"Moscow Art Theatre; Shakespeare, William, 1564-1616. Hamlet; Shakespeare, William, 1564-1616. Romeo and Juliet; Eliot, T. S. (Thomas Stearns), 1888-1965. Murder in the cathedral; Hughes, Langston, 1902-1967. Mulatto; Raphael, 1483-1520; Rembrandt Harmenszoon van Rijn, 1606-1669; Shaw, Bernard, 1856-1950",action; atmosphere; characterization; cliché; creativity; Eliot; Hamlet; Hughes; intellect; Moscow Art Theatre; Mulatto; Murder in the Cathedral; Raphael; Rembrandt; Romeo and Juliet; Shakespeare; Shaw; will,https://collections.uwindsor.ca/files/original/9581e17a7a3a183d104d790c4db9c387d28fe2a8.pdf
4,director; theatre; objective; action,1078,"December 5, 1941: Michael Chekhov's ninth class for professional actors: The psychological gesture","December 5, 1941",https://collections.uwindsor.ca/chekhov/item/1078,"Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Shakespeare, William, 1564-1616. Hamlet; Odets, Clifford, 1906-1963. Rocket to the moon; Tolstoy, Aleksey Konstantinovich, graf, 1817-1875. The death of Ivan the Terrible; Shaw, Bernard, 1856-1950. St. Joan; Carnovsky, Morris, 1897-1992; Vakhtangov, Evgenii, 1883-1922; Strindberg, August, 1849-1912. Erik XIV; Chaliapin, Fyodor Ivanovich, 1873-1938; Gogol, Nikolai Vasilevich, 1809-1852. The Inspector general; Berger, Henning, 1872-1924. The Deluge",A. K. Tolstoy; action; archetype; Berger; Carnovsky; Cervantes; Chaliapin; characterization; Deluge; director; Don Quixote; Erik XIV; Gogol; Hamlet; Inspector General; intellect; method [Chekhov]; movement; objective; Odets; psychological gesture; Rocket to the Moon; Shakespeare; Shaw; St. Joan; Strindberg; theatre of the future; Vakhtangov,https://collections.uwindsor.ca/files/original/37bb0f43cbbdbb4c610c4e87f0c108d2afed3fa7.pdf
4,rehearsal; play; theatre; objective,925,"December 8, 1938: Rehearsal for final performance in theatre: Spanish Evening","December 8, 1938",https://collections.uwindsor.ca/chekhov/item/925,"Young, Henry Lyon. Spanish evening",commedia dell'arte; flying over the play; Henry Lyon Young; Leonard Elmhirst; method [Chekhov]; objective; psychological gesture; Spanish Evening; Terence Morgan,https://collections.uwindsor.ca/files/original/a21aa49d640708b807b5ce05be0bfe492d7fecc3.pdf
4,tempo; form; style; objective,822,"February 8, 1938","February 8, 1938",https://collections.uwindsor.ca/chekhov/item/822,"Young, Henry Lyon. Spanish evening; Shdanoff, George, 1905-1998. The Possessed",Alice Crowther; Dorothy Elmhirst; feeling of form; George Shdanoff; Henry Lyon Young; objective; Possessed; significance; Spanish Evening; style; tempo,https://collections.uwindsor.ca/files/original/2f7253a3c3cf1e5931ae78f7279a4a283003e6aa.pdf
4,scene; rhythm; form; theatre,926,"January 16, 1939: The opening of the Chekhov Theatre Studio in Ridgefield, Connecticut","January 16, 1939",https://collections.uwindsor.ca/chekhov/item/926,"Shakespeare, William, 1564-1616. King Lear; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; The fishing scene; Shdanoff, George, 1905-1998. The Possessed; Young, Henry Lyon. Spanish evening",Alan Harkness; Alonzo; Beatrice Straight; Cervantes; characterization; concentration; Deirdre Hurst; Don Quixote; Dorothy Elmhirst; Erika Kapralik Chambliss; exercises; feeling of beauty; feeling of ease; feeling of form; feeling of the whole; fishing scene; Frances; George Shdanoff; Henry Lyon Young; Hurd Hatfield; imagination; Jean[ne]; John Flynn; King Lear; Leonard Elmhirst; Mary Lou Taylor; method [Chekhov]; Peter Tunnard; Possessed; rhythm; Sam Schatz; Shakespeare; Spanish Evening; Warner Anderson; Woodrow Chambliss; work,https://collections.uwindsor.ca/files/original/0e0187fd7cc5317c4bb285681576649c44b3ce73.pdf
4,director; scene; form; theatre,656,"January 19, 1937","January 19, 1937",https://collections.uwindsor.ca/chekhov/item/656,"Słowacki, Juliusz, 1809-1849. Balladina; Ibsen, Henrik, 1828-1906. Peer Gynt; Moscow Theatre Habima; Stanislavsky, Konstantin, 1863-1938; Vishnevsky, Vsevolod, 1900-1951; Clowns (scene)",Alan Harkness; Balladina; characterization; clown; director; feeling of form; feeling of the whole; Ibsen; imagination; incorporation; method [Stanislavsky]; Moscow Theatre Habima; Peer Gynt; psychological gesture; Słowacki; Vishnevsky,https://collections.uwindsor.ca/files/original/f3467eb2f551b0a9ced528fcaac1cee461aabacf.pdf
4,scene; mise; tempo; style,746,"July 18, 1937","July 18, 1937",https://collections.uwindsor.ca/chekhov/item/746,"Chaliapin, Fyodor Ivanovich, 1873-1938; Stanislavsky, Konstantin, 1863-1938; Ibsen, Henrik, 1828-1906. Peer Gynt; The fairy tale / Two kings (scene); The fishing scene; Słowacki, Juliusz, 1809-1849. Balladina",Balladina; Chaliapin; characterization; climax; fairy tale; fishing scene; Ibsen; mise en scène; naturalism; Peer Gynt; Stanislavsky; style; Słowacki; tempo,https://collections.uwindsor.ca/files/original/896112414dc92ea9e1ea802c9b3b228f984efcba.pdf
4,atmosphere; form; theatre; objective,883,"June 2, 1938","June 2, 1938",https://collections.uwindsor.ca/chekhov/item/883,"Shakespeare, William, 1564-1616. King Lear",atmosphere; form; imagination; King Lear; method [Chekhov]; objective; radiating; Shakespeare; theatre of the future,https://collections.uwindsor.ca/files/original/1242d1ff7d9221d4647e56fbd57f9b6bbbba0f8e.pdf
4,director; scene; mise; style,710,"June 3, 1937","June 3, 1937",https://collections.uwindsor.ca/chekhov/item/710,"Stanislavsky, Konstantin, 1863-1938; The fishing scene; Słowacki, Juliusz, 1809-1849. Balladina",director; feeling of the whole; improvisation; method [Stanislavsky]; mise en scène; radiating; Stanislavsky; style; will,https://collections.uwindsor.ca/files/original/cfdfb74185e7d6f9e5edd5a1645549fb5bbf1e01.pdf
4,director; scene; tempo; objective,735,"June 30, 1937","June 30, 1937",https://collections.uwindsor.ca/chekhov/item/735,"Słowacki, Juliusz, 1809-1849. Balladina; The fishing scene",Balladina; director; feeling of truth; fishing scene; justification; objective; psychological gesture; Słowacki; tempo,https://collections.uwindsor.ca/files/original/eb82f1015dc2c4332db2aed3cf857b27682087b9.pdf
4,atmosphere; form; style; objective,856,"March 15, 1938 (afternoon)","March 15, 1938",https://collections.uwindsor.ca/chekhov/item/856,"Shdanoff, George, 1905-1998. The Possessed",atmosphere; form; George Shdanoff; objective; Possessed; psychological gesture; style,https://collections.uwindsor.ca/files/original/224e85e29095d66d9af2fc664f54b8f3243cc5d1.pdf
4,director; scene; tempo; style,682,"March 17, 1937","March 17, 1937",https://collections.uwindsor.ca/chekhov/item/682,"Shaw, Bernard, 1856-1950. St. Joan; Słowacki, Juliusz, 1809-1849. Balladina; Dickens, Charles, 1812-1870. Cricket on the hearth; Ibsen, Henrik, 1828-1906. Peer Gynt; The fishing scene; Cervantes Saavedra, Miguel de, 1547-1616. The Cave of Salamanca; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Vakhtangov, Evgenii, 1883-1922",Balladina; Cave of Salamanca; Cervantes; color; Cricket on the Hearth; Dickens; director; Don Quixote; fishing scene; Ibsen; Peer Gynt; psychology; radiating; Shaw; St. Joan; style; Słowacki; tempo; transitions; Vakhtangov; voice,https://collections.uwindsor.ca/files/original/a548fc4df4336500b3440ddeec2bcc0b1e7b400a.pdf
4,director; scene; mise; objective,703,"May 18, 1937","May 18, 1937",https://collections.uwindsor.ca/chekhov/item/703,"Stanislavsky, Konstantin, 1863-1938; The fishing scene",director; fishing scene; mise en scène; objective,https://collections.uwindsor.ca/files/original/37b93b355ebe13118027d94afa02bf83f4754124.pdf
4,scene; composition; rhythm; objective,706,"May 26, 1937","May 26, 1937",https://collections.uwindsor.ca/chekhov/item/706,Carnival (scene),Carnival scene; composition; feeling of truth; metamorphosis; objective; rhythm; will,https://collections.uwindsor.ca/files/original/b342cbd43816087e617a9e4567e92ff5971c919d.pdf
4,atmosphere; form; style; objective,787,"November 26, 1937","November 26, 1937",https://collections.uwindsor.ca/chekhov/item/787,"Berger, Henning, 1872-1924. The Deluge; Shakespeare, William, 1564-1616. Hamlet",atmosphere; Berger; contact; Deluge; exercises; feeling of form; fire; Hamlet; improvisation; method [Chekhov]; objective; Shakespeare; speech; style; Woodrow Chambliss,https://collections.uwindsor.ca/files/original/b9bae52fe5d62659bfae7652764441036d55f33c.pdf
4,audience; atmosphere; theatre; objective,1070,"November 7, 1941: Michael Chekhov's first class for professional actors: Why is a method needed in the theatre of today?","November 7, 1941",https://collections.uwindsor.ca/chekhov/item/1070,"Steiner, Rudolf, 1861-1925; Hitler, Adolf, 1889-1945; Francis, of Assisi, Saint, 1182-1226; Shakespeare, William, 1564-1616. Othello; Shakespeare, William, 1564-1616. Twelfth night; Shakespeare, William, 1564-1616. Hamlet; Stanislavsky, Konstantin, 1863-1938",atmosphere; audience; body; Hamlet; Hitler; intellect; method [Chekhov]; method [Stanislavsky]; objective; Othello; psychology; radiating; Saint Francis of Assisi; Shakespeare; Stanislavsky; Steiner; technique; theatre of the future; Twelfth Night; voice,https://collections.uwindsor.ca/files/original/c05e92ea6e8514c94bfdbd2e4903b58efae0f482.pdf
3,director; scene; composition,692,"April 1, 1937","April 1, 1937",https://collections.uwindsor.ca/chekhov/item/692,"Słowacki, Juliusz, 1809-1849. Balladina; Shakespeare, William, 1564-1616; Carnival (scene)",Balladina; body; Carnival scene; composition; director; Shakespeare; Słowacki,https://collections.uwindsor.ca/files/original/599d641a72c5b4235a10cc672168af610dba10e4.pdf
3,audience; ensemble; theatre,1087,"April 12, 1942: Lecture at labor stage, New York: The present state of the theatre -- how to help it","April 12, 1942",https://collections.uwindsor.ca/chekhov/item/1087,"Shakespeare, William, 1564-1616. Macbeth; Shakespeare, William, 1564-1616.  Othello",audience; characterization; ensemble feeling; Macbeth; Othello; preparation; Shakespeare; theatre of the future,https://collections.uwindsor.ca/files/original/d0524e0538a994e9fea454b4c669ad3c4141d1f5.pdf
3,scene; mise; ensemble,694,"April 26, 1937","April 26, 1937",https://collections.uwindsor.ca/chekhov/item/694,"The fishing scene; Carnival (scene); Rainis, Jānis, 1865-1929. The Golden steed; Ibsen, Henrik, 1828-1906. Peer Gynt; Słowacki, Juliusz, 1809-1849. Balladina; The fairy tale / Two kings (scene); Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Shaw, Bernard, 1856-1950. St. Joan; Shdanoff, George, 1905-1998. The Possessed; Clowns (scene)",Balladina; Carnival scene; Cervantes; clown; color; costume; creativity; designer; Don Quixote; ensemble feeling; fairy tale; fishing scene; gesture; Golden Steed; Ibsen; mise en scène; Peer Gynt; Rainis; Shaw; speech; St. Joan; Słowacki,https://collections.uwindsor.ca/files/original/793a6ad0ad81d7de2d0706ca9f5e92d98938ccfa.pdf
3,director; rhythm; tempo,1049,"August 26, 1940","August 26, 1940",https://collections.uwindsor.ca/chekhov/item/1049,"Shakespeare, William, 1564-1616. Twelfth night; Reinhardt, Max, 1873-1943; Dickens, Charles, 1812-1870. Cricket on the hearth",Cricket on the Hearth; Dickens; director; method [Chekhov]; Reinhardt; rhythm; Shakespeare; tempo; Twelfth Night,https://collections.uwindsor.ca/files/original/87cb832450f0b48af98904df404863ad2c28b0ba.pdf
3,tempo; form; theatre,636,"December 1, 1936: First Lecture on the History of the Theatre, Given by Miss Georgette Boner","December 1, 1936",https://collections.uwindsor.ca/chekhov/item/636,"Rainis, Jānis, 1865-1929. The Golden steed",form; Georgette Boner; Golden Steed; Rainis; tempo,https://collections.uwindsor.ca/files/original/9e6bc352aee6a51edc39a5cea456dcabb1c52b84.pdf
3,atmosphere; theatre; objective,1081,"December 15, 1941: Michael Chekhov's twelfth class for professional actors: The future theatre","December 15, 1941",https://collections.uwindsor.ca/chekhov/item/1081,"Shakespeare, William, 1564-1616. Hamlet; Shaw, Bernard, 1856-1950. St. Joan; Shakespeare, William, 1564-1616. Othello",atmosphere; body; center; characterization; Hamlet; method [Chekhov]; objective; Othello; preparation; psychological gesture; radiating; Shakespeare; Shaw; soul; St. Joan; sustaining; theatre of the future,https://collections.uwindsor.ca/files/original/28b6e7e3093a9f18d7802d7d04b3eeaf10176996.pdf
3,rhythm; tempo; style,794,"December 6, 1937 (afternoon)","December 6, 1937",https://collections.uwindsor.ca/chekhov/item/794,"Berger, Henning, 1872-1924. The Deluge",Berger; Deluge; improvisation; rhythm; style; tempo,https://collections.uwindsor.ca/files/original/fa4edc6b39ec8731707707e462ea61b1ef4e37bc.pdf
3,atmosphere; play; objective,924,"December 8, 1938","December 8, 1938",https://collections.uwindsor.ca/chekhov/item/924,"Young, Henry Lyon. Spanish evening; Stanislavsky, Konstantin, 1863-1938",atmosphere; feeling of the whole; flying over the play; Henry Lyon Young; objective; psychological gesture; Spanish Evening; Stanislavsky,https://collections.uwindsor.ca/files/original/c05e7b0f1d6480b694a5b2ac88aafaa855b80a45.pdf
3,director; mise; rhythm,667,"February 11, 1937","February 11, 1937",https://collections.uwindsor.ca/chekhov/item/667,"Słowacki, Juliusz, 1809-1849. Balladina; Shaw, Bernard, 1856-1950. St. Joan; Rainis, Jānis, 1865-1929. The Golden steed; Shdanoff, George, 1905-1998. The Possessed",Balladina; cliché; climax; director; Golden Steed; mise en scène; psychological gesture; Rainis; rhythm; Shaw; St. Joan; Słowacki; threshold,https://collections.uwindsor.ca/files/original/9183c6f18d8fde48a712a78c27da5f2041258ad2.pdf
3,scene; ensemble; style,941,"February 21, 1939","February 21, 1939",https://collections.uwindsor.ca/chekhov/item/941,"Stanislavsky, Konstantin, 1863-1938; The fishing scene; Gogol, Nikolai Vasilevich, 1809-1852. The Inspector general; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Shakespeare, William, 1564-1616. Hamlet",Cervantes; Don Quixote; ensemble feeling; feeling of ease; fishing scene; Gogol; Hamlet; imagination; Inspector General; method [Chekhov]; radiating; Shakespeare; Stanislavsky; style; the pause; transitions; work,https://collections.uwindsor.ca/files/original/d03120166780730e963a6b5a59ba2d0d96fad8b3.pdf
3,director; scene; mise,663,"February 3, 1937","February 3, 1937",https://collections.uwindsor.ca/chekhov/item/663,"Słowacki, Juliusz, 1809-1849. Balladina; Rainis, Jānis, 1865-1929. The Golden steed; The fishing scene",Balladina; costume; director; fishing scene; Golden Steed; mise en scène; psychological gesture; Rainis; Słowacki; Terence Morgan,https://collections.uwindsor.ca/files/original/7746e3355a480c0b4cf1c2a7eb5c862436b9c7d9.pdf
3,scene; atmosphere; style,820,"February 7, 1938","February 7, 1938",https://collections.uwindsor.ca/chekhov/item/820,"The fishing scene; Shdanoff, George, 1905-1998. The Possessed; Young, Henry Lyon. Spanish evening",atmosphere; fishing scene; George Shdanoff; Henry Lyon Young; Possessed; psychological gesture; Spanish Evening; style; Terence Morgan,https://collections.uwindsor.ca/files/original/03f045894e5c4a688347cef980771e17e4782901.pdf
3,tempo; style; objective,821,"February 7, 1938 (afternoon)","February 7, 1938",https://collections.uwindsor.ca/chekhov/item/821,"Young, Henry Lyon. Spanish evening",Anna de Goguel; Blair Cutting; commedia dell'arte; costume; Henry Lyon Young; improvisation; objective; Peter Tunnard; Spanish Evening; style; tempo; Terence Morgan,https://collections.uwindsor.ca/files/original/ab17a5cf7a1b9aaf2d0db33b3eba17af09ef84f5.pdf
3,atmosphere; play; theatre,665,"February 8, 1937","February 8, 1937",https://collections.uwindsor.ca/chekhov/item/665,"Rainis, Jānis, 1865-1929. The Golden steed; Moscow Art Theatre; Gogol, Nikolai Vasilevich, 1809-1852. The Inspector general",atmosphere; climax; concentration; flying over the play; Golden Steed; John Schoepperle; justification; method [Chekhov]; Moscow Art Theatre; psychological gesture; Rainis,https://collections.uwindsor.ca/files/original/f2566c51a9298f66a98500aea691d44d12801420.pdf
3,director; scene; tempo,653,"January 16, 1937","January 16, 1937",https://collections.uwindsor.ca/chekhov/item/653,"Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote; Shakespeare, William, 1564-1616. King Lear; Jaques-Dalcroze, Émile, 1865-1950; Tolstoy, Leo, 1828-1910; The fishing scene",Anna de Goguel; Beatrice Straight; Catherine Gabrielson; Cervantes; director; Don Quixote; Dorothy Elmhirst; Eleanor Paison; Esme Hubbard; feeling of the whole; Felicity Cumming; fishing scene; Gretel Schreiber; imagination; Jaques-Dalcroze; Jocelyn Wynne; John Schoepperle; King Lear; Leo Tolstoy; method [Chekhov]; psychological gesture; Shakespeare; space; tempo,https://collections.uwindsor.ca/files/original/bb9c03dd6f50894ac6261959089f8a4d3dbf8291.pdf
3,director; scene; theatre,802,"January 16, 1938","January 16, 1938",https://collections.uwindsor.ca/chekhov/item/802,"The fairy tale / Two kings (scene); Moscow Art Theatre; Michelangelo Buonarroti, 1475-1564",archetype; Blair Cutting; Catherine Gabrielson; characterization; director; Eurhythmy; fairy tale; fire; Michelangelo; Moscow Art Theatre; Paul Rogers; Paula Morel; Terence Morgan,https://collections.uwindsor.ca/files/original/0b09e77011a6688c0839f8c81be6c62207d6443d.pdf
3,director; scene; objective,661,"January 28, 1937","January 28, 1937",https://collections.uwindsor.ca/chekhov/item/661,"Słowacki, Juliusz, 1809-1849. Balladina; Shakespeare, William, 1564-1616. Hamlet; Meyerhold, Vsevolod, 1874-1940; Steiner, Rudolf, 1861-1925; The fairy tale / Two kings (scene); Wagner, Richard, 1813-1883. Siegfried",author; Balladina; concentration; director; fairy tale; Hamlet; Meyerhold; objective; Shakespeare; Siegfried; Steiner; Słowacki; Wagner,https://collections.uwindsor.ca/files/original/4d8a693583a7cd82377c8899b9becd57ffc3fb64.pdf
3,tempo; form; style,980,"July 25, 1939","July 25, 1939",https://collections.uwindsor.ca/chekhov/item/980,"Shdanoff, George, 1905-1998. The Possessed; Dostoyevsky, Fyodor, 1821-1881",Dostoyevsky; form; George Shdanoff; Possessed; presence; style; tempo; urgency,https://collections.uwindsor.ca/files/original/9e0a9ae2b834da8c54ce3b913b40156c2c348ba8.pdf
3,scene; tempo; objective,739,"July 7, 1937","July 7, 1937",https://collections.uwindsor.ca/chekhov/item/739,"Gogol, Nikolai Vasilevich, 1809-1852. The Inspector general; Słowacki, Juliusz, 1809-1849. Balladina; The fishing scene; Ibsen, Henrik, 1828-1906. Peer Gynt; Rainis, Jānis, 1865-1929. The Golden steed; The fairy tale / Two kings (scene)",Balladina; Blair Cutting; fairy tale; fishing scene; Golden Steed; Ibsen; inspiration; method [Chekhov]; objective; Peer Gynt; Rainis; Słowacki; tempo,https://collections.uwindsor.ca/files/original/10f2210c287b5f00a0974647f0b9c8ca208cf696.pdf
3,scene; theatre; objective,716,"June 10, 1937","June 10, 1937",https://collections.uwindsor.ca/chekhov/item/716,"Słowacki, Juliusz, 1809-1849. Balladina; Moscow Art Theatre; Carnival (scene)",Balladina; Carnival scene; exercises; justification; Moscow Art Theatre; objective; Słowacki,https://collections.uwindsor.ca/files/original/7a7a8d966d74745bf53d0232598b6a6c5faaaa83.pdf
3,atmosphere; theatre; objective,726,"June 23, 1937","June 23, 1937",https://collections.uwindsor.ca/chekhov/item/726,"Shakespeare, William, 1564-1616. Hamlet; Stanislavsky, Konstantin, 1863-1938; Moscow Art Theatre; Meyerhold, Vsevolod, 1874-1940; Steiner, Rudolf, 1861-1925; Houghton, Norris. Moscow rehearsals",atmosphere; cliché; Hamlet; Houghton; imagination; method [Chekhov]; Meyerhold; Moscow Art Theatre; Moscow Rehearsals; objective; radiating; Shakespeare; Stanislavsky; Steiner; will,https://collections.uwindsor.ca/files/original/e4942c0c331459ca837bf255523b2a27f5cd20c6.pdf
3,ensemble; rhythm; tempo,895,"June 27, 1938","June 27, 1938",https://collections.uwindsor.ca/chekhov/item/895,"Goethe, Johann Wolfgang von, 1749-1832; Berger, Henning, 1872-1924. The Deluge",anticipation; Berger; body; climax; contact; Deluge; ensemble feeling; exercises; feeling of ease; feeling of the whole; Goethe; psychology; rhythm; tempo,https://collections.uwindsor.ca/files/original/ace522e73ef59a7a40aa42d49260e7014e514d26.pdf
3,audience; atmosphere; theatre,1045,"June 27, 1940: Talk to students on the mission of the theatre","June 27, 1940",https://collections.uwindsor.ca/chekhov/item/1045,"Ibsen, Henrik, 1828-1906; Shakespeare, William, 1564-1616. Twelfth night",atmosphere; audience; fairy tale; feeling of beauty; Hurd Hatfield; Shakespeare; theatre of the future; Twelfth Night,https://collections.uwindsor.ca/files/original/e5cf805a810d6b4180b8193e225a3f9e59bda7fc.pdf
3,scene; mise; style,711,"June 3, 1937 (afternoon)","June 3, 1937",https://collections.uwindsor.ca/chekhov/item/711,"Słowacki, Juliusz, 1809-1849. Balladina; Cervantes Saavedra, Miguel de, 1547-1616. The Cave of Salamanca; Carnival (scene); Shakespeare, William, 1564-1616. Taming of the shrew; The fishing scene",Balladina; Carnival scene; Cave of Salamanca; Cervantes; color; costume; fishing scene; mise en scène; Shakespeare; style; Słowacki; Taming of the Shrew,https://collections.uwindsor.ca/files/original/940e4fc6d00dda0cc55dadc18ec891bc1a450edf.pdf
3,atmosphere; rhythm; play,885,"June 7, 1938 (morning)","June 7, 1938",https://collections.uwindsor.ca/chekhov/item/885,"Young, Henry Lyon. Spanish evening; Shdanoff, George, 1905-1998. The Possessed; Shakespeare, William, 1564-1616. King Lear",anticipation; atmosphere; feeling of the whole; flying over the play; George Shdanoff; gesture; Henry Lyon Young; King Lear; Possessed; psychological gesture; rhythm; Shakespeare; Spanish Evening,https://collections.uwindsor.ca/files/original/3967c3cf38f4fdb278f9494fc36680337c527e40.pdf
3,scene; atmosphere; objective,715,"June 9, 1937","June 9, 1937",https://collections.uwindsor.ca/chekhov/item/715,The fishing scene,atmosphere; designer; fishing scene; metamorphosis; objective,https://collections.uwindsor.ca/files/original/27c283f6b38ae1554dc4189cf90cb03e03e6cb81.pdf
3,rhythm; form; style,849,"March 10, 1938","March 10, 1938",https://collections.uwindsor.ca/chekhov/item/849,"Berger, Henning, 1872-1924. The Deluge; Shdanoff, George, 1905-1998. The Possessed; Young, Henry Lyon. Spanish evening",Berger; Deluge; exercises; form; George Shdanoff; Henry Lyon Young; imagination; Possessed; rhythm; Spanish Evening; style,https://collections.uwindsor.ca/files/original/98b2cb2d05d0a8ad946766804bc27893b9ec4ca4.pdf
